App Name,App Id,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
"Phoenix Browser -Video Download, Private & Fast",com.transsion.phoenix,Communication,4.4,1236375.0,"100,000,000+",100000000.0,279943129,True,0.0,USD,Varies with device,Varies with device,Verizontal Technology,http://phoenix-browser.com/,verizontal.phx@gmail.com,"Sep 1, 2016","Jun 15, 2021",Teen,http://phoenix-browser.com/privacy-policy.html,True,True,False,2021-06-15 22:03:53
Yahoo Mail – Organized Email,com.yahoo.mobile.client.android.mail,Communication,4.5,5453735.0,"100,000,000+",100000000.0,278296041,True,0.0,USD,Varies with device,Varies with device,Yahoo,https://upgrade.mail.yahoo.com/,mail.android.feedback@verizonmedia.com,"Jun 22, 2010","Jun 11, 2021",Everyone,https://policies.yahoo.com/xw/en/yahoo/privacy/directory/international/index.htm,True,True,False,2021-06-15 23:53:53
"Tinder - Dating, Make Friends and Meet New People",com.tinder,Lifestyle,3.3,4308837.0,"100,000,000+",100000000.0,277159841,True,0.0,USD,110M,7.0 and up,Tinder,http://www.gotinder.com,help@gotinder.com,"Jul 15, 2013","Jun 07, 2021",Mature 17+,http://www.gotinder.com/privacy/,True,True,False,2021-06-16 12:33:17
Google One,com.google.android.apps.subscriptions.red,Productivity,4.3,191369.0,"100,000,000+",100000000.0,276119841,True,0.0,USD,Varies with device,Varies with device,Google LLC,http://one.google.com/,apps-help@google.com,"May 24, 2018","Jun 14, 2021",Everyone,http://www.google.com/policies/privacy,False,True,False,2021-06-16 09:28:00
Block Puzzle Jewel,com.differencetenderwhite.skirt,Puzzle,4.3,1562506.0,"100,000,000+",100000000.0,274250384,True,0.0,USD,19M,4.1 and up,hua weiwei,http://huaweiwei.net/,hucuawe@gmail.com,"Jan 29, 2016","Mar 23, 2021",Everyone,https://sites.google.com/site/blockpuzzlejewel/,True,False,False,2021-06-16 06:41:24
Lazada - #1 Online Shopping App,com.lazada.android,Shopping,4.4,9169160.0,"100,000,000+",100000000.0,274088740,True,0.0,USD,67M,4.4 and up,Lazada Mobile,http://www.lazada.com,help@lazada.com,"Jun 8, 2013","Jun 07, 2021",Everyone,https://www.lazada.com.ph/privacy-policy/,False,False,False,2021-06-15 21:17:14
APUS Launcher: Theme Launcher,com.apusapps.launcher,Personalization,4.5,5887189.0,"100,000,000+",100000000.0,273282905,True,0.0,USD,23M,4.4 and up,APUS Group,http://www.apuslauncher.com,apusecho@gmail.com,"Jul 1, 2014","Jun 04, 2021",Everyone,https://privacy.apusapps.com/policy/com_apusapps_launcher/AT/en/498/privacy.html,True,False,False,2021-06-16 02:19:34
"Candy Camera - selfie, beauty camera, photo editor",com.joeware.android.gpulumera,Photography,4.4,3508038.0,"100,000,000+",100000000.0,272878981,True,0.0,USD,Varies with device,4.1 and up,"JP-brothers, Inc.",https://www.jp-brothers.com,candygirl@jp-brothers.com,"Nov 23, 2013","Jun 08, 2021",Everyone,https://www.jp-brothers.com/privacy-pollicy,True,True,False,2021-06-15 22:36:14
"Pandora - Streaming Music, Radio & Podcasts",com.pandora.android,Music & Audio,4.2,3305758.0,"100,000,000+",100000000.0,271939378,True,0.0,USD,Varies with device,Varies with device,Pandora,http://www.pandora.com,pandora-support@pandora.com,,"Jun 09, 2021",Teen,http://www.pandora.com/privacy,True,True,False,2021-06-16 08:01:56
Glow Hockey,com.natenai.glowhockey,Arcade,4.1,1794338.0,"100,000,000+",100000000.0,271691455,True,0.0,USD,33M,4.4 and up,Natenai Ariyatrakool,http://www.natenai.com/iphone/glow_hockey/,glowhockey@natenai.com,"Jan 17, 2011","May 18, 2021",Everyone,http://www.natenai.com/privacy_policy.html,True,False,False,2021-06-16 08:30:12
"PhonePe – UPI, Recharges, Investments & Insurance",com.phonepe.app,Finance,4.4,6511819.0,"100,000,000+",100000000.0,271460974,True,0.0,USD,42M,4.3 and up,PhonePe,http://www.phonepe.com,support@phonepe.com,"Oct 14, 2016","Jun 16, 2021",Everyone,http://www.phonepe.com/en/policy.html,True,False,False,2021-06-16 14:51:22
"Hindi Songs,Tamil Indian Gana,Bhajan MP3 Music App",com.gaana,Music & Audio,4.2,3933011.0,"100,000,000+",100000000.0,271388611,True,0.0,USD,26M,4.1 and up,Gamma Gaana Ltd,https://gaana.com,feedback@gaana.com,"Jan 15, 2013","Jun 04, 2021",Teen,http://api.gaana.com/index.php?type=privacy_policy,True,True,True,2021-06-16 12:48:30
Hunter Assassin,com.rubygames.assassin,Action,4.1,1872045.0,"100,000,000+",100000000.0,270338002,True,0.0,USD,43M,4.4 and up,Ruby Game Studio,http://rubygamestudio.com,info@rubygamestudio.com,"Oct 9, 2019","Apr 30, 2021",Everyone 10+,http://rubygamestudio.com/privacypolicy.html,True,True,False,2021-06-16 04:23:35
Automatic Call Recorder,com.appstar.callrecorder,Tools,3.8,2384151.0,"100,000,000+",100000000.0,269700957,True,0.0,USD,10M,4.0 and up,Appliqato,https://www.callrecorder.appliqato.com,support@appliqato.com,"Apr 13, 2011","Apr 30, 2021",Everyone,https://www.callrecorder.appliqato.com/call-recorder-privacy-policy,True,False,False,2021-06-16 13:26:46
CamScanner - Scanner to scan PDF,com.intsig.camscanner,Productivity,4.7,3346525.0,"100,000,000+",100000000.0,268472107,True,0.0,USD,Varies with device,Varies with device,"INTSIG Information Co., Ltd.",https://www.camscanner.com,android_support@intsig.com,"Oct 30, 2010","Jun 11, 2021",Everyone,https://www.camscanner.com/app/privacy,True,True,True,2021-06-16 05:31:16
"JioSaavn Music & Radio – JioTunes, Podcasts, Songs",com.jio.media.jiobeats,Music & Audio,4.2,3043195.0,"100,000,000+",100000000.0,267909705,True,0.0,USD,Varies with device,Varies with device,Saavn Media Limited,https://www.jiosaavn.com,feedback@jiosaavn.com,"Sep 12, 2016","May 21, 2021",Everyone,https://www.jiosaavn.com/corporate/privacy/,True,True,False,2021-06-15 22:02:40
YouTube Kids,com.google.android.apps.youtube.kids,Entertainment,4.3,1569007.0,"100,000,000+",100000000.0,266742066,True,0.0,USD,Varies with device,Varies with device,Google LLC,https://support.google.com/youtubekids,ytkids-support@google.com,"Feb 23, 2015","Jun 14, 2021",Everyone,http://www.google.com/intl/en/policies/privacy/,True,False,False,2021-06-16 00:24:35
Opera Browser: Fast & Private,com.opera.browser,Communication,4.6,3725726.0,"100,000,000+",100000000.0,265907147,True,0.0,USD,Varies with device,Varies with device,Opera,http://www.opera.com,support-opera-android@opera.com,"Nov 8, 2010","Apr 23, 2021",Everyone,https://www.opera.com/privacy,True,False,False,2021-06-16 02:03:27
Jetpack Joyride,com.halfbrick.jetpackjoyride,Arcade,4.5,4922531.0,"100,000,000+",100000000.0,265223520,True,0.0,USD,150M,4.4 and up,Halfbrick Studios,http://www.halfbrick.com/our-games/jetpack-joyride/,jetpacksupport@halfbrick.com,"Sep 27, 2012","May 27, 2021",Everyone 10+,http://www.halfbrick.com/pp,True,True,True,2021-06-16 10:50:47
Duolingo: Learn Languages Free,com.duolingo,Education,4.6,11103561.0,"100,000,000+",100000000.0,261431130,True,0.0,USD,Varies with device,Varies with device,Duolingo,https://www.duolingo.com/,android@duolingo.com,"May 29, 2013","Jun 14, 2021",Everyone,https://www.duolingo.com/privacy,True,True,True,2021-06-16 13:07:01
VLC for Android,org.videolan.vlc,Video Players & Editors,4.3,1570481.0,"100,000,000+",100000000.0,259744118,True,0.0,USD,Varies with device,Varies with device,Videolabs,http://www.videolan.org,videolan.android@gmail.com,"Feb 4, 2015","Jan 20, 2021",Everyone,https://www.videolan.org/vlc/privacy.html,False,True,True,2021-06-15 22:05:49
Street Racing 3D,com.combineinc.streetracing.driftthreeD,Racing,4.3,1456205.0,"100,000,000+",100000000.0,259458307,True,0.0,USD,82M,4.4 and up,Ivy,http://www.ivymobilegame.com,help@ivymobile.com,"Aug 10, 2017","Jun 09, 2021",Everyone,https://sites.google.com/view/streetracing3d-privacypolicy/homepage,True,True,False,2021-06-15 22:34:33
FIFA Soccer,com.ea.gp.fifamobile,Sports,4.2,7493304.0,"100,000,000+",100000000.0,259164378,True,0.0,USD,90M,6.0 and up,ELECTRONIC ARTS,http://www.ea.com/android,help@eamobile.com,"Oct 10, 2016","Jun 09, 2021",Everyone,http://privacy.ea.com/en,False,True,True,2021-06-15 23:36:09
WhatsApp Wallpaper,com.whatsapp.wallpaper,Personalization,4.1,3328965.0,"100,000,000+",100000000.0,255988006,True,0.0,USD,4.9M,2.1 and up,WhatsApp LLC,http://www.whatsapp.com/,android-support@whatsapp.com,"Apr 15, 2011","May 24, 2011",Everyone,http://www.whatsapp.com/legal/#Privacy,False,False,False,2021-06-16 03:56:00
Hay Day,com.supercell.hayday,Casual,4.6,1424552.0,"100,000,000+",100000000.0,254944957,True,0.0,USD,145M,4.1 and up,Supercell,https://supercell.helpshift.com/a/hay-day/?p=web,gp-info@supercell.com,"Nov 13, 2013","May 20, 2021",Everyone,http://www.supercell.net/privacy-policy/,True,True,True,2021-06-15 21:47:30
Google VR Services,com.google.vr.vrcore,Tools,3.8,40855.0,"100,000,000+",100000000.0,253398117,True,0.0,USD,Varies with device,4.4 and up,Google LLC,http://developers.google.com/cardboard,apps-help@google.com,"Nov 7, 2016","Sep 10, 2019",Everyone,http://www.google.com/policies/privacy,False,False,False,2021-06-15 20:55:26
Worms Zone .io - Voracious Snake,com.wildspike.wormszone,Action,4.3,2128610.0,"100,000,000+",100000000.0,251262221,True,0.0,USD,68M,5.1 and up,CASUAL AZUR GAMES,https://aigames.ae/,support@wildspike.com,"Apr 2, 2018","May 31, 2021",Everyone,https://www.aigames.ae/policy,True,True,False,2021-06-16 05:42:20
"Mi Browser Pro - Video Download, Free, Fast&Secure",com.mi.globalbrowser,Tools,4.6,272101.0,"100,000,000+",100000000.0,250560189,True,0.0,USD,Varies with device,5.0 and up,Zhigu Corporation Limited,http://www.xiaomi.com,browser-service@xiaomi.com,"Feb 26, 2020","Jun 10, 2021",Everyone,https://privacy.mi.com/all/en_US/,False,True,False,2021-06-16 00:44:06
Moto Widget,com.motorola.timeweatherwidget,Tools,4.2,17761.0,"100,000,000+",100000000.0,250352409,True,0.0,USD,Varies with device,,Motorola Mobility LLC.,http://www.motorola.com,playstor@motorola.com,"Aug 18, 2020","Apr 13, 2021",Everyone,http://www.motorola.com/device-privacy,False,False,False,2021-06-16 13:58:18
Talking Ginger,com.outfit7.talkinggingerfree,Entertainment,3.8,1892290.0,"100,000,000+",100000000.0,247683986,True,0.0,USD,48M,4.4 and up,Outfit7 Limited,http://outfit7.com/contact/android/,support@outfit7.com,"Sep 15, 2012","May 13, 2021",Everyone,http://outfit7.com/privacy/,True,True,False,2021-06-16 09:54:00
My Talking Tom Friends,com.outfit7.mytalkingtomfriends,Casual,4.3,1928682.0,"100,000,000+",100000000.0,246877696,True,0.0,USD,114M,5.0 and up,Outfit7 Limited,http://outfit7.com/contact/android/,support@outfit7.com,"Jun 11, 2020","Apr 09, 2021",Everyone,http://outfit7.com/privacy/,True,True,False,2021-06-16 08:41:52
Racing in Car 2,com.ffgames.racingincar2,Racing,4.0,731947.0,"100,000,000+",100000000.0,245300129,True,0.0,USD,Varies with device,Varies with device,Fast Free Games,http://fastfreegames.net/,dzkdes@gmail.com,"Nov 12, 2016","Jun 23, 2020",Everyone,http://fastfreegames.net/privacy-policy/,True,True,False,2021-06-16 09:35:12
"Discord - Talk, Video Chat & Hang Out with Friends",com.discord,Communication,4.4,455628.0,"100,000,000+",100000000.0,243895196,True,0.0,USD,95M,5.0 and up,Discord Inc.,https://discord.com/,support@discord.com,"May 7, 2015","Jun 15, 2021",Teen,https://discordapp.com/privacy/,False,True,False,2021-06-16 05:39:36
"❤️Emoji keyboard - Cute Emoticons, GIF, Stickers",com.emoji.coolkeyboard,Tools,4.5,2193267.0,"100,000,000+",100000000.0,243541885,True,0.0,USD,20M,4.1 and up,Emoji Keyboard & Sticker Design Team,http://kikatech.com,kikasupport@kikatech.com,"Jan 8, 2015","Jun 10, 2021",Everyone 10+,http://kikatech.com/privacy_pro.html,True,True,False,2021-06-16 13:57:20
Samsung Smart Switch Mobile,com.sec.android.easyMover,Tools,4.3,284885.0,"100,000,000+",100000000.0,243067712,True,0.0,USD,30M,4.0 and up,"Samsung Electronics Co.,  Ltd.",http://www.samsung.com/us/smartswitch,sswitch.cs@samsung.com,"Apr 17, 2013","Jun 10, 2021",Everyone,https://account.samsung.com/membership/terms,False,False,False,2021-06-16 08:43:24
Samsung Pay,com.samsung.android.spay,Lifestyle,4.6,975765.0,"100,000,000+",100000000.0,242571447,True,0.0,USD,Varies with device,Varies with device,"Samsung Electronics Co.,  Ltd.",http://www.samsung.com/samsungpay,noreply.sec@samsung.com,"Oct 17, 2015","May 28, 2021",Everyone,https://account.samsung.com/membership/pp,True,False,False,2021-06-16 12:03:51
"Phone Master –Junk cleaner master, Battery Cooler",com.transsion.phonemaster,Tools,4.6,9939.0,"100,000,000+",100000000.0,242368613,True,0.0,USD,18M,5.0 and up,Shalltry Group,http://toolgroup.shalltry.com/,shtranssion@gmail.com,"Apr 19, 2017","May 19, 2021",Everyone,https://res.toolmatrix.plus/file/2020/10/1603879023752743.html,True,False,False,2021-06-15 22:53:46
MP3 Video Converter,com.springwalk.mediaconverter,Music & Audio,4.5,1976702.0,"100,000,000+",100000000.0,240663118,True,0.0,USD,9.3M,4.0 and up,"Springwalk, Inc.",http://www.springwalk.com,support@springwalk.com,"Dec 11, 2013","May 03, 2019",Everyone,http://www.springwalk.com/privacy.html,True,False,False,2021-06-16 00:35:48
"Hago-Talk, Live & Play Games",com.yy.hiyo,Social,4.2,5666943.0,"100,000,000+",100000000.0,239142508,True,0.0,USD,Varies with device,4.3 and up,Hago Games,https://ihago.net/,hagogamez@gmail.com,"Sep 18, 2018","Jun 07, 2021",Teen,https://www.ihago.net/a/license/register-policy-android.html,True,True,False,2021-06-15 22:53:38
Score! Hero,com.firsttouchgames.story,Sports,4.2,6869099.0,"100,000,000+",100000000.0,238877133,True,0.0,USD,95M,4.4 and up,First Touch Games Ltd.,http://www.ftgames.com,support@ftgames.com,"Nov 19, 2015","Apr 06, 2021",Everyone,https://www.ftgames.com/privacy-policy,True,True,False,2021-06-16 12:31:28
Brawl Stars,com.supercell.brawlstars,Action,4.3,18066559.0,"100,000,000+",100000000.0,238450421,True,0.0,USD,147M,4.3 and up,Supercell,http://www.supercell.net,gp-info@supercell.com,"Dec 12, 2018","May 20, 2021",Everyone 10+,http://supercell.com/privacy-policy/,False,True,True,2021-06-16 00:44:15
Smart Connect,com.sonyericsson.extras.liveware,Tools,3.8,195990.0,"100,000,000+",100000000.0,238046010,True,0.0,USD,6.9M,4.1 and up,Sony Corporation,http://www.sonymobile.com,apps@sonymobile.com,"Oct 13, 2010","Apr 01, 2021",Everyone,http://www.sonymobile.com/global-en/legal/privacy/,False,False,False,2021-06-16 07:47:07
Bitmoji,com.bitstrips.imoji,Entertainment,4.5,3411014.0,"100,000,000+",100000000.0,237943203,True,0.0,USD,Varies with device,Varies with device,Bitmoji,https://www.bitmoji.com,bitmoji-support@snap.com,"Oct 28, 2014","Jun 07, 2021",Teen,https://www.snap.com/privacy/privacy-policy/,False,False,False,2021-06-16 05:07:33
Block Craft 3D: Building Simulator Games For Free,com.fungames.blockcraft,Arcade,4.2,2171058.0,"100,000,000+",100000000.0,235083799,True,0.0,USD,72M,4.4 and up,Fun Games For Free,https://www.fungames-forfree.com/games/blockcraft,support+blockcraftandroid@fungames-forfree.com,"Aug 24, 2016","Jun 11, 2021",Teen,https://www.fungames-forfree.com/games/blockcraft/legal/privacy,True,True,True,2021-06-16 07:43:33
Amazon Music: Stream and Discover Songs & Podcasts,com.amazon.mp3,Music & Audio,4.3,2227385.0,"100,000,000+",100000000.0,230875424,True,0.0,USD,79M,5.0 and up,Amazon Mobile LLC,http://amazon.com/amazonmusicunlimited,digital-music-android-feedback@amazon.com,,"Jun 10, 2021",Teen,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=468496&ref_=footer_privacy,False,False,False,2021-06-16 01:47:16
"GO Keyboard - Cute Emojis, Themes and GIFs",com.jb.emoji.gokeyboard,Tools,4.5,4765658.0,"100,000,000+",100000000.0,229615245,True,0.0,USD,40M,4.1 and up,Video Editor & Video Maker Dev,http://www.gomo.com,gokeyboarddevteam@gomo.com,"Jan 13, 2015","May 13, 2021",Everyone,http://d2prafqgniatg5.cloudfront.net/GOMO/GOKeyboard.html,True,True,False,2021-06-16 03:06:47
Mi Calendar,com.xiaomi.calendar,Productivity,4.1,30028.0,"100,000,000+",100000000.0,229424043,True,0.0,USD,19M,5.0 and up,Xiaomi Inc.,http://www.xiaomi.com,miglobalcalendar@gmail.com,"Nov 3, 2020","Dec 09, 2020",Everyone,https://www.mi.com/global/about/privacy,False,False,False,2021-06-16 07:32:45
Mercado Libre: compra fácil y rápido,com.mercadolibre,Shopping,4.8,12337949.0,"100,000,000+",100000000.0,229086634,True,0.0,USD,33M,5.0 and up,Mercado Libre,http://www.mercadolibre.com,android.market@mercadolibre.com,"Sep 7, 2011","Jun 11, 2021",Everyone,https://www.mercadolibre.com/privacy,False,False,False,2021-06-16 05:26:01
Carrom Pool: Disc Game,com.miniclip.carrom,Sports,4.2,3240382.0,"100,000,000+",100000000.0,228781524,True,0.0,USD,36M,4.4 and up,Miniclip.com,https://support.miniclip.com/hc/en-us/categories/360001097533,support@miniclip.com,"Mar 26, 2019","May 17, 2021",Everyone,http://www.miniclip.com/android/privacy-policy/,True,True,False,2021-06-15 23:11:35
Hill Climb Racing 2,com.fingersoft.hcr2,Racing,4.3,4112197.0,"100,000,000+",100000000.0,228428368,True,0.0,USD,142M,4.4 and up,Fingersoft,https://www.fingersoft.com,support@fingersoft.com,"Nov 27, 2016","Jun 14, 2021",Everyone,http://www.fingersoft.com/privacy.html,True,True,False,2021-06-16 09:26:17
Sand Balls - Puzzle Game,com.water.balls,Puzzle,4.2,1405069.0,"100,000,000+",100000000.0,227806096,True,0.0,USD,50M,4.4 and up,SayGames,https://saygames.by,info@saygames.by,"Jul 19, 2019","May 31, 2021",Everyone,https://saygames.by/privacy-policy/sandballs,True,True,False,2021-06-16 07:05:18
Trivia Crack,com.etermax.preguntados.lite,Trivia,4.3,7345935.0,"100,000,000+",100000000.0,223749728,True,0.0,USD,136M,5.0 and up,etermax,https://www.etermax.com,help@etermax.com,"Oct 24, 2013","Jun 14, 2021",Everyone,http://www.triviacrack.com/privacy,True,True,True,2021-06-16 05:44:03
"Helo - Discover, Share & Communicate",app.buzz.share,Social,4.0,2336899.0,"100,000,000+",100000000.0,223195866,True,0.0,USD,40M,4.1 and up,Helo Holdings Limited,http://www.helo-app.com,feedback@helo-app.com,"Feb 2, 2019","Jun 24, 2020",Teen,https://studio.helo-app.com/document/privacy-policy,True,True,False,2021-06-16 13:51:34
Cooking Fever – Restaurant Game,com.nordcurrent.canteenhd,Arcade,4.3,4575940.0,"100,000,000+",100000000.0,223149655,True,0.0,USD,116M,4.4 and up,Nordcurrent,http://www.nordcurrent.com,support@nordcurrent.com,"Feb 25, 2015","Mar 22, 2021",Everyone,https://www.nordcurrent.com/privacy/general-nordcurrent-terms-and-conditions/,True,True,True,2021-06-16 10:22:21
Join Clash 3D,com.freeplay.runandfight,Arcade,4.0,1513955.0,"100,000,000+",100000000.0,223110379,True,0.0,USD,68M,5.0 and up,Supersonic Studios LTD,https://supersonic.com/,contact@supersonic.com,"Dec 12, 2019","Jun 02, 2021",Everyone,http://supersonic.com/privacy,True,True,False,2021-06-16 10:41:17
imo beta free calls and text,com.imo.android.imoimbeta,Communication,4.1,1243084.0,"100,000,000+",100000000.0,222857987,True,0.0,USD,62M,4.4 and up,imo.im,https://imo.im/,feedback@imo.im,"Mar 23, 2011","Jun 11, 2021",Teen,https://imo.im/privacy,True,True,False,2021-06-15 23:45:28
Happy Glass,com.game5mobile.lineandwater,Puzzle,4.0,971774.0,"100,000,000+",100000000.0,222711248,True,0.0,USD,67M,4.4 and up,Lion Studios,http://www.lionstudios.cc,game5mobile@lionstudios.cc,"Aug 28, 2018","Feb 16, 2021",Everyone,https://lionstudios.cc/privacy/,True,True,False,2021-06-16 02:06:12
Fishdom,com.playrix.fishdomdd.gplay,Puzzle,4.4,4908403.0,"100,000,000+",100000000.0,220780998,True,0.0,USD,142M,4.2 and up,Playrix,https://www.playrix.com/fishdom/index.html,fishdom@playrix.com,"Mar 2, 2016","Jun 08, 2021",Everyone,https://www.playrix.com/privacy/index.html,True,True,True,2021-06-16 02:37:30
